Country of residence,Origin,YearMonth,Values
Luxembourg,Senegal,2013.1666666666667,1
Luxembourg,Senegal,2013.5,2
Luxembourg,Senegal,2013.5833333333333,2
Luxembourg,Senegal,2013.9166666666667,1
Malta,Senegal,2013.6666666666667,1
Malta,Senegal,2013.75,9
Malta,Senegal,2013.8333333333333,25
Montenegro,Senegal,2013.6666666666667,1
Montenegro,Senegal,2013.75,2
Netherlands,Senegal,2013.0,4
Netherlands,Senegal,2013.0833333333333,1
Netherlands,Senegal,2013.1666666666667,3
Netherlands,Senegal,2013.25,4
Netherlands,Senegal,2013.3333333333333,6
Netherlands,Senegal,2013.4166666666667,4
Netherlands,Senegal,2013.5,1
Netherlands,Senegal,2013.5833333333333,1
Netherlands,Senegal,2013.75,3
Netherlands,Senegal,2013.8333333333333,3
Netherlands,Senegal,2013.9166666666667,4
Norway,Senegal,2013.0,5
Norway,Senegal,2013.0833333333333,2
Norway,Senegal,2013.1666666666667,2
Norway,Senegal,2013.25,2
Norway,Senegal,2013.3333333333333,2
Norway,Senegal,2013.4166666666667,1
Norway,Senegal,2013.5833333333333,2
Norway,Senegal,2013.75,4
Norway,Senegal,2013.9166666666667,1
Portugal,Senegal,2013.4166666666667,2
Portugal,Senegal,2013.5,3
Portugal,Senegal,2013.5833333333333,6
Portugal,Senegal,2013.6666666666667,15
Portugal,Senegal,2013.75,6
Portugal,Senegal,2013.8333333333333,3
Portugal,Senegal,2013.9166666666667,1
Rep. of Korea,Senegal,2013.75,1
Romania,Senegal,2013.4166666666667,3
Romania,Senegal,2013.8333333333333,2
Serbia and Kosovo: S/RES/1244 (1999),Senegal,2013.0833333333333,1
Serbia and Kosovo: S/RES/1244 (1999),Senegal,2013.1666666666667,3
Serbia and Kosovo: S/RES/1244 (1999),Senegal,2013.25,6
Serbia and Kosovo: S/RES/1244 (1999),Senegal,2013.3333333333333,4
Serbia and Kosovo: S/RES/1244 (1999),Senegal,2013.4166666666667,2
Serbia and Kosovo: S/RES/1244 (1999),Senegal,2013.5,4
Serbia and Kosovo: S/RES/1244 (1999),Senegal,2013.5833333333333,3
Serbia and Kosovo: S/RES/1244 (1999),Senegal,2013.6666666666667,12
Serbia and Kosovo: S/RES/1244 (1999),Senegal,2013.75,10
Serbia and Kosovo: S/RES/1244 (1999),Senegal,2013.8333333333333,3
Serbia and Kosovo: S/RES/1244 (1999),Senegal,2013.9166666666667,6
Slovenia,Senegal,2013.0,1
Spain,Senegal,2013.0,3
Spain,Senegal,2013.0833333333333,3
Spain,Senegal,2013.1666666666667,2
Spain,Senegal,2013.25,3
Spain,Senegal,2013.3333333333333,4
Spain,Senegal,2013.4166666666667,3
Spain,Senegal,2013.5,5
Spain,Senegal,2013.5833333333333,4
Spain,Senegal,2013.6666666666667,7
Spain,Senegal,2013.75,4
Spain,Senegal,2013.8333333333333,4
Spain,Senegal,2013.9166666666667,3
Sweden,Senegal,2013.0,8
Sweden,Senegal,2013.0833333333333,3
Sweden,Senegal,2013.1666666666667,6
Sweden,Senegal,2013.25,3
Sweden,Senegal,2013.3333333333333,3
Sweden,Senegal,2013.4166666666667,4
Sweden,Senegal,2013.5,5
Sweden,Senegal,2013.5833333333333,2
Sweden,Senegal,2013.6666666666667,6
Sweden,Senegal,2013.75,3
Sweden,Senegal,2013.8333333333333,5
Sweden,Senegal,2013.9166666666667,4
Switzerland,Senegal,2013.0,41
Switzerland,Senegal,2013.0833333333333,50
Switzerland,Senegal,2013.1666666666667,42
Switzerland,Senegal,2013.25,33
Switzerland,Senegal,2013.3333333333333,23
Switzerland,Senegal,2013.4166666666667,19
Switzerland,Senegal,2013.5,18
Switzerland,Senegal,2013.5833333333333,12
Switzerland,Senegal,2013.6666666666667,8
Switzerland,Senegal,2013.75,11
Switzerland,Senegal,2013.8333333333333,20
Switzerland,Senegal,2013.9166666666667,7
The former Yugoslav Rep. of Macedonia,Senegal,2013.1666666666667,1
The former Yugoslav Rep. of Macedonia,Senegal,2013.3333333333333,3
The former Yugoslav Rep. of Macedonia,Senegal,2013.4166666666667,4
The former Yugoslav Rep. of Macedonia,Senegal,2013.5,2
The former Yugoslav Rep. of Macedonia,Senegal,2013.5833333333333,1
The former Yugoslav Rep. of Macedonia,Senegal,2013.6666666666667,1
The former Yugoslav Rep. of Macedonia,Senegal,2013.75,12
The former Yugoslav Rep. of Macedonia,Senegal,2013.8333333333333,1
Turkey,Senegal,2013.0,11
Turkey,Senegal,2013.0833333333333,9
Turkey,Senegal,2013.1666666666667,2
Turkey,Senegal,2013.5,1
Turkey,Senegal,2013.5833333333333,1
Turkey,Senegal,2013.75,1
United Kingdom of Great Britain and Northern Ireland,Senegal,2013.0833333333333,4
United Kingdom of Great Britain and Northern Ireland,Senegal,2013.1666666666667,1
United Kingdom of Great Britain and Northern Ireland,Senegal,2013.25,8
United Kingdom of Great Britain and Northern Ireland,Senegal,2013.3333333333333,3
United Kingdom of Great Britain and Northern Ireland,Senegal,2013.4166666666667,4
United Kingdom of Great Britain and Northern Ireland,Senegal,2013.5,4
United Kingdom of Great Britain and Northern Ireland,Senegal,2013.5833333333333,1
United Kingdom of Great Britain and Northern Ireland,Senegal,2013.75,1
United Kingdom of Great Britain and Northern Ireland,Senegal,2013.8333333333333,4
United Kingdom of Great Britain and Northern Ireland,Senegal,2013.9166666666667,5
USA (INS/DHS),Senegal,2013.0,11
USA (INS/DHS),Senegal,2013.0833333333333,9
USA (INS/DHS),Senegal,2013.1666666666667,7
USA (INS/DHS),Senegal,2013.25,7
USA (INS/DHS),Senegal,2013.3333333333333,7
USA (INS/DHS),Senegal,2013.4166666666667,7
USA (INS/DHS),Senegal,2013.5,3
USA (INS/DHS),Senegal,2013.5833333333333,1
USA (INS/DHS),Senegal,2013.6666666666667,2
USA (INS/DHS),Senegal,2013.75,7
USA (INS/DHS),Senegal,2013.8333333333333,5
USA (INS/DHS),Senegal,2013.9166666666667,9
Albania,Senegal,2014.4166666666667,1
Austria,Senegal,2014.0,3
Austria,Senegal,2014.0833333333333,2
Austria,Senegal,2014.1666666666667,7
Austria,Senegal,2014.25,1
Austria,Senegal,2014.3333333333333,3
Austria,Senegal,2014.4166666666667,1
Austria,Senegal,2014.5,2
Austria,Senegal,2014.5833333333333,1
Austria,Senegal,2014.75,3
Austria,Senegal,2014.8333333333333,1
Austria,Senegal,2014.9166666666667,8
Belgium,Senegal,2014.0,20
Belgium,Senegal,2014.0833333333333,22
Belgium,Senegal,2014.1666666666667,14
Belgium,Senegal,2014.25,11
Belgium,Senegal,2014.3333333333333,16
Belgium,Senegal,2014.4166666666667,17
Belgium,Senegal,2014.5,13
Belgium,Senegal,2014.5833333333333,19
Belgium,Senegal,2014.6666666666667,20
Belgium,Senegal,2014.75,25
Belgium,Senegal,2014.8333333333333,17
Belgium,Senegal,2014.9166666666667,18
Bulgaria,Senegal,2014.4166666666667,1
Bulgaria,Senegal,2014.5,1
Bulgaria,Senegal,2014.6666666666667,5
Bulgaria,Senegal,2014.8333333333333,1
Bulgaria,Senegal,2014.9166666666667,4
Canada,Senegal,2014.0,2
Canada,Senegal,2014.0833333333333,2
Canada,Senegal,2014.25,4
Canada,Senegal,2014.3333333333333,8
Canada,Senegal,2014.4166666666667,3
Canada,Senegal,2014.5,3
Canada,Senegal,2014.5833333333333,5
Canada,Senegal,2014.6666666666667,5
Canada,Senegal,2014.75,6
Canada,Senegal,2014.8333333333333,2
Canada,Senegal,2014.9166666666667,4
Croatia,Senegal,2014.0,2
Croatia,Senegal,2014.0833333333333,1
Croatia,Senegal,2014.4166666666667,3
Croatia,Senegal,2014.8333333333333,1
Denmark,Senegal,2014.0833333333333,2
Denmark,Senegal,2014.25,1
Denmark,Senegal,2014.3333333333333,1
Denmark,Senegal,2014.5833333333333,1
Denmark,Senegal,2014.8333333333333,2
Finland,Senegal,2014.0,1
Finland,Senegal,2014.0833333333333,1
Finland,Senegal,2014.25,2
Finland,Senegal,2014.5833333333333,1
Finland,Senegal,2014.6666666666667,1
Finland,Senegal,2014.75,2
Finland,Senegal,2014.9166666666667,1
France,Senegal,2014.0,26
France,Senegal,2014.0833333333333,31
France,Senegal,2014.1666666666667,32
France,Senegal,2014.25,33
France,Senegal,2014.3333333333333,36
France,Senegal,2014.4166666666667,32
France,Senegal,2014.5,42
France,Senegal,2014.5833333333333,24
France,Senegal,2014.6666666666667,21
France,Senegal,2014.75,35
France,Senegal,2014.8333333333333,20
France,Senegal,2014.9166666666667,29
Germany,Senegal,2014.0,49
Germany,Senegal,2014.0833333333333,41
Germany,Senegal,2014.1666666666667,59
Germany,Senegal,2014.25,57
Germany,Senegal,2014.3333333333333,88
Germany,Senegal,2014.4166666666667,65
Germany,Senegal,2014.5,79
Germany,Senegal,2014.5833333333333,90
Germany,Senegal,2014.6666666666667,59
Germany,Senegal,2014.75,43
Germany,Senegal,2014.8333333333333,55
Germany,Senegal,2014.9166666666667,74
Greece,Senegal,2014.0,17
Greece,Senegal,2014.0833333333333,18
Greece,Senegal,2014.1666666666667,11
Greece,Senegal,2014.25,7
Greece,Senegal,2014.3333333333333,16
Greece,Senegal,2014.4166666666667,18
Greece,Senegal,2014.5,10
Greece,Senegal,2014.5833333333333,6
Greece,Senegal,2014.6666666666667,4
Greece,Senegal,2014.75,7
Greece,Senegal,2014.8333333333333,1
Greece,Senegal,2014.9166666666667,2
Hungary,Senegal,2014.0833333333333,1
Hungary,Senegal,2014.5,1
Hungary,Senegal,2014.8333333333333,2
Hungary,Senegal,2014.9166666666667,8
Italy,Senegal,2014.0,232
Italy,Senegal,2014.0833333333333,326
Italy,Senegal,2014.1666666666667,368
Italy,Senegal,2014.25,339
Italy,Senegal,2014.3333333333333,374
Italy,Senegal,2014.4166666666667,325
Italy,Senegal,2014.5,373
Italy,Senegal,2014.5833333333333,305
Italy,Senegal,2014.6666666666667,376
Italy,Senegal,2014.75,606
Italy,Senegal,2014.8333333333333,579
Italy,Senegal,2014.9166666666667,458
Japan,Senegal,2014.0,2
Japan,Senegal,2014.0833333333333,1
Japan,Senegal,2014.1666666666667,2
Japan,Senegal,2014.25,2
Japan,Senegal,2014.3333333333333,1
Japan,Senegal,2014.4166666666667,4
Japan,Senegal,2014.5,3
Japan,Senegal,2014.5833333333333,1
Japan,Senegal,2014.6666666666667,7
Japan,Senegal,2014.75,1
Japan,Senegal,2014.8333333333333,4
Japan,Senegal,2014.9166666666667,3
Luxembourg,Senegal,2014.1666666666667,1
Malta,Senegal,2014.4166666666667,7
Malta,Senegal,2014.5,1
Montenegro,Senegal,2014.4166666666667,2
Montenegro,Senegal,2014.75,2
Netherlands,Senegal,2014.0,2
Netherlands,Senegal,2014.0833333333333,1
Netherlands,Senegal,2014.25,1
Netherlands,Senegal,2014.3333333333333,1
Netherlands,Senegal,2014.4166666666667,1
Netherlands,Senegal,2014.5,1
Netherlands,Senegal,2014.75,2
Netherlands,Senegal,2014.8333333333333,2
Norway,Senegal,2014.0,1
Norway,Senegal,2014.1666666666667,1
Norway,Senegal,2014.25,1
Norway,Senegal,2014.3333333333333,1
Norway,Senegal,2014.5833333333333,1
Norway,Senegal,2014.6666666666667,2
Norway,Senegal,2014.8333333333333,5
Norway,Senegal,2014.9166666666667,1
Portugal,Senegal,2014.0,1
Portugal,Senegal,2014.4166666666667,1
Portugal,Senegal,2014.5,2
Portugal,Senegal,2014.5833333333333,2
Portugal,Senegal,2014.75,1
Rep. of Korea,Senegal,2014.0833333333333,1
Rep. of Korea,Senegal,2014.25,1
Rep. of Korea,Senegal,2014.3333333333333,1
Rep. of Korea,Senegal,2014.5,2
Rep. of Korea,Senegal,2014.5833333333333,6
Rep. of Korea,Senegal,2014.6666666666667,12
Rep. of Korea,Senegal,2014.75,4
Rep. of Korea,Senegal,2014.8333333333333,5
Rep. of Korea,Senegal,2014.9166666666667,3
Romania,Senegal,2014.0,1
Romania,Senegal,2014.1666666666667,1
Romania,Senegal,2014.5,2
Serbia and Kosovo: S/RES/1244 (1999),Senegal,2014.0,1
Serbia and Kosovo: S/RES/1244 (1999),Senegal,2014.0833333333333,5
Serbia and Kosovo: S/RES/1244 (1999),Senegal,2014.1666666666667,2
Serbia and Kosovo: S/RES/1244 (1999),Senegal,2014.25,1
Serbia and Kosovo: S/RES/1244 (1999),Senegal,2014.3333333333333,4
Serbia and Kosovo: S/RES/1244 (1999),Senegal,2014.4166666666667,2
Serbia and Kosovo: S/RES/1244 (1999),Senegal,2014.5833333333333,2
Serbia and Kosovo: S/RES/1244 (1999),Senegal,2014.75,2
Serbia and Kosovo: S/RES/1244 (1999),Senegal,2014.9166666666667,6
Spain,Senegal,2014.0,3
Spain,Senegal,2014.0833333333333,2
Spain,Senegal,2014.1666666666667,4
Spain,Senegal,2014.3333333333333,3
Spain,Senegal,2014.4166666666667,4
Spain,Senegal,2014.5,2
Spain,Senegal,2014.5833333333333,7
Spain,Senegal,2014.6666666666667,1
Spain,Senegal,2014.75,2
Spain,Senegal,2014.8333333333333,7
Sweden,Senegal,2014.0,4
Sweden,Senegal,2014.0833333333333,6
Sweden,Senegal,2014.1666666666667,10
Sweden,Senegal,2014.25,3
Sweden,Senegal,2014.3333333333333,3
Sweden,Senegal,2014.4166666666667,5
Sweden,Senegal,2014.5,1
Sweden,Senegal,2014.5833333333333,4
Sweden,Senegal,2014.6666666666667,2
Sweden,Senegal,2014.75,3
Sweden,Senegal,2014.8333333333333,3
Sweden,Senegal,2014.9166666666667,7
Switzerland,Senegal,2014.0,25
Switzerland,Senegal,2014.0833333333333,12
Switzerland,Senegal,2014.1666666666667,13
Switzerland,Senegal,2014.25,8
Switzerland,Senegal,2014.3333333333333,5
Switzerland,Senegal,2014.4166666666667,12
Switzerland,Senegal,2014.5,14
Switzerland,Senegal,2014.5833333333333,9
Switzerland,Senegal,2014.6666666666667,18
Switzerland,Senegal,2014.75,19
Switzerland,Senegal,2014.8333333333333,32
Switzerland,Senegal,2014.9166666666667,19
The former Yugoslav Rep. of Macedonia,Senegal,2014.0,1
Turkey,Senegal,2014.0,2
Turkey,Senegal,2014.0833333333333,6
Turkey,Senegal,2014.1666666666667,1
Turkey,Senegal,2014.4166666666667,6
Turkey,Senegal,2014.5833333333333,10
Turkey,Senegal,2014.6666666666667,3
United Kingdom of Great Britain and Northern Ireland,Senegal,2014.0,2
United Kingdom of Great Britain and Northern Ireland,Senegal,2014.0833333333333,1
United Kingdom of Great Britain and Northern Ireland,Senegal,2014.1666666666667,2
United Kingdom of Great Britain and Northern Ireland,Senegal,2014.25,5
United Kingdom of Great Britain and Northern Ireland,Senegal,2014.3333333333333,3
United Kingdom of Great Britain and Northern Ireland,Senegal,2014.4166666666667,1
United Kingdom of Great Britain and Northern Ireland,Senegal,2014.5,2
United Kingdom of Great Britain and Northern Ireland,Senegal,2014.5833333333333,1
United Kingdom of Great Britain and Northern Ireland,Senegal,2014.6666666666667,1
United Kingdom of Great Britain and Northern Ireland,Senegal,2014.75,3
United Kingdom of Great Britain and Northern Ireland,Senegal,2014.8333333333333,7
USA (INS/DHS),Senegal,2014.0,7
USA (INS/DHS),Senegal,2014.0833333333333,5
USA (INS/DHS),Senegal,2014.1666666666667,12
USA (INS/DHS),Senegal,2014.25,10
USA (INS/DHS),Senegal,2014.3333333333333,10
USA (INS/DHS),Senegal,2014.4166666666667,8
USA (INS/DHS),Senegal,2014.5,5
USA (INS/DHS),Senegal,2014.5833333333333,10
USA (INS/DHS),Senegal,2014.6666666666667,7
USA (INS/DHS),Senegal,2014.75,12
USA (INS/DHS),Senegal,2014.8333333333333,8
USA (INS/DHS),Senegal,2014.9166666666667,10
Australia,Senegal,2015.75,1
Belgium,Senegal,2015.0,18
Belgium,Senegal,2015.0833333333333,18
Belgium,Senegal,2015.1666666666667,16
Belgium,Senegal,2015.25,17
Belgium,Senegal,2015.3333333333333,11
Belgium,Senegal,2015.4166666666667,28
Belgium,Senegal,2015.5,20
Belgium,Senegal,2015.5833333333333,17
Belgium,Senegal,2015.6666666666667,24
Belgium,Senegal,2015.75,23
Belgium,Senegal,2015.8333333333333,12
Belgium,Senegal,2015.9166666666667,9
Bulgaria,Senegal,2015.4166666666667,1
Canada,Senegal,2015.0,6
Canada,Senegal,2015.0833333333333,4
Canada,Senegal,2015.1666666666667,11
Canada,Senegal,2015.25,5
Canada,Senegal,2015.3333333333333,2
Canada,Senegal,2015.4166666666667,3
Canada,Senegal,2015.5,5
Canada,Senegal,2015.5833333333333,4
Canada,Senegal,2015.6666666666667,7
Canada,Senegal,2015.75,3
Canada,Senegal,2015.8333333333333,1
Canada,Senegal,2015.9166666666667,6
Croatia,Senegal,2015.0,1
Denmark,Senegal,2015.1666666666667,1
Denmark,Senegal,2015.5,1
Denmark,Senegal,2015.6666666666667,2
Denmark,Senegal,2015.75,3
Denmark,Senegal,2015.8333333333333,1
Finland,Senegal,2015.0,1
Finland,Senegal,2015.0833333333333,1
Finland,Senegal,2015.1666666666667,3
Finland,Senegal,2015.25,1
Finland,Senegal,2015.6666666666667,3
Finland,Senegal,2015.75,1
Finland,Senegal,2015.8333333333333,2
France,Senegal,2015.0,25
France,Senegal,2015.0833333333333,24
France,Senegal,2015.1666666666667,65
France,Senegal,2015.25,35
France,Senegal,2015.3333333333333,18
France,Senegal,2015.4166666666667,30
France,Senegal,2015.5,49
France,Senegal,2015.5833333333333,37
France,Senegal,2015.6666666666667,47
France,Senegal,2015.75,63
France,Senegal,2015.8333333333333,50
France,Senegal,2015.9166666666667,53
Germany,Senegal,2015.0,155
Germany,Senegal,2015.0833333333333,117
Germany,Senegal,2015.1666666666667,52
Germany,Senegal,2015.25,114
Germany,Senegal,2015.3333333333333,132
Germany,Senegal,2015.4166666666667,180
Germany,Senegal,2015.5,147
Germany,Senegal,2015.5833333333333,111
Germany,Senegal,2015.6666666666667,94
Germany,Senegal,2015.75,34
Germany,Senegal,2015.8333333333333,42
Germany,Senegal,2015.9166666666667,11
Greece,Senegal,2015.0,1
Greece,Senegal,2015.0833333333333,1
Greece,Senegal,2015.25,2
Greece,Senegal,2015.3333333333333,1
Greece,Senegal,2015.4166666666667,2
Greece,Senegal,2015.5,6
Greece,Senegal,2015.5833333333333,1
Greece,Senegal,2015.6666666666667,2
Greece,Senegal,2015.75,1
Hungary,Senegal,2015.0,4
Hungary,Senegal,2015.0833333333333,1
Hungary,Senegal,2015.1666666666667,4
Hungary,Senegal,2015.25,4
Hungary,Senegal,2015.3333333333333,4
Hungary,Senegal,2015.4166666666667,16
Hungary,Senegal,2015.5,78
Hungary,Senegal,2015.5833333333333,197
Hungary,Senegal,2015.6666666666667,24
Iceland,Senegal,2015.0,1
Ireland,Senegal,2015.4166666666667,1
Ireland,Senegal,2015.75,1
Ireland,Senegal,2015.8333333333333,1
Italy,Senegal,2015.0,469
Italy,Senegal,2015.0833333333333,601
Italy,Senegal,2015.1666666666667,647
Italy,Senegal,2015.25,474
Italy,Senegal,2015.3333333333333,484
Italy,Senegal,2015.4166666666667,418
Italy,Senegal,2015.5,575
Italy,Senegal,2015.5833333333333,572
Italy,Senegal,2015.6666666666667,715
Italy,Senegal,2015.75,624
Italy,Senegal,2015.8333333333333,449
Italy,Senegal,2015.9166666666667,343
Japan,Senegal,2015.0,4
Japan,Senegal,2015.0833333333333,3
Japan,Senegal,2015.1666666666667,1
Japan,Senegal,2015.25,3
Japan,Senegal,2015.3333333333333,3
Japan,Senegal,2015.4166666666667,2
Japan,Senegal,2015.5,1
Japan,Senegal,2015.75,2
Japan,Senegal,2015.8333333333333,2
Japan,Senegal,2015.9166666666667,2
Luxembourg,Senegal,2015.1666666666667,1
Luxembourg,Senegal,2015.9166666666667,1
Malta,Senegal,2015.0833333333333,23
Malta,Senegal,2015.1666666666667,1
Montenegro,Senegal,2015.1666666666667,1
Netherlands,Senegal,2015.0833333333333,1
Netherlands,Senegal,2015.1666666666667,2
Netherlands,Senegal,2015.25,1
Netherlands,Senegal,2015.4166666666667,2
Netherlands,Senegal,2015.5,3
Netherlands,Senegal,2015.5833333333333,3
Netherlands,Senegal,2015.75,3
Netherlands,Senegal,2015.9166666666667,5
Norway,Senegal,2015.0,2
Norway,Senegal,2015.1666666666667,1
Norway,Senegal,2015.6666666666667,3
Norway,Senegal,2015.8333333333333,20
Poland,Senegal,2015.0,1
Poland,Senegal,2015.0833333333333,2
Portugal,Senegal,2015.0,1
Portugal,Senegal,2015.0833333333333,1
Portugal,Senegal,2015.1666666666667,2
Portugal,Senegal,2015.3333333333333,1
Portugal,Senegal,2015.4166666666667,1
Portugal,Senegal,2015.5,1
Portugal,Senegal,2015.5833333333333,1
Portugal,Senegal,2015.8333333333333,2
Portugal,Senegal,2015.9166666666667,1
Rep. of Korea,Senegal,2015.0,2
Rep. of Korea,Senegal,2015.1666666666667,2
Rep. of Korea,Senegal,2015.25,3
Rep. of Korea,Senegal,2015.5833333333333,1
Rep. of Korea,Senegal,2015.6666666666667,2
Rep. of Korea,Senegal,2015.75,1
Rep. of Korea,Senegal,2015.8333333333333,1
Rep. of Korea,Senegal,2015.9166666666667,2
Romania,Senegal,2015.5,1
Serbia and Kosovo: S/RES/1244 (1999),Senegal,2015.5,1
Serbia and Kosovo: S/RES/1244 (1999),Senegal,2015.6666666666667,1
Spain,Senegal,2015.0833333333333,3
Spain,Senegal,2015.1666666666667,5
Spain,Senegal,2015.25,2
Spain,Senegal,2015.3333333333333,5
Spain,Senegal,2015.4166666666667,2
Spain,Senegal,2015.5,4
Spain,Senegal,2015.6666666666667,2
Spain,Senegal,2015.75,3
Spain,Senegal,2015.8333333333333,3
Sweden,Senegal,2015.0,3
Sweden,Senegal,2015.0833333333333,3
Sweden,Senegal,2015.25,2
Sweden,Senegal,2015.3333333333333,1
Sweden,Senegal,2015.4166666666667,2
Sweden,Senegal,2015.5,8
Sweden,Senegal,2015.5833333333333,3
Sweden,Senegal,2015.6666666666667,7
Sweden,Senegal,2015.75,9
Sweden,Senegal,2015.8333333333333,2
Sweden,Senegal,2015.9166666666667,4
Switzerland,Senegal,2015.0,27
Switzerland,Senegal,2015.0833333333333,32
Switzerland,Senegal,2015.1666666666667,35
Switzerland,Senegal,2015.25,27
Switzerland,Senegal,2015.3333333333333,30
Switzerland,Senegal,2015.4166666666667,26
Switzerland,Senegal,2015.5,30
Switzerland,Senegal,2015.5833333333333,22
Switzerland,Senegal,2015.6666666666667,27
Switzerland,Senegal,2015.75,59
Switzerland,Senegal,2015.8333333333333,40
Switzerland,Senegal,2015.9166666666667,45
The former Yugoslav Rep. of Macedonia,Senegal,2015.3333333333333,3
Turkey,Senegal,2015.0833333333333,2
Turkey,Senegal,2015.4166666666667,3
Turkey,Senegal,2015.5,2
Turkey,Senegal,2015.9166666666667,2
United Kingdom of Great Britain and Northern Ireland,Senegal,2015.0,1
